Date,Day,5p,6p,7p,8p,9p,10p
2018-08-10,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-08-11,Saturday,CNN Newsroom With Ana Cabrera,Smerconish,The Van Jones Show,CNN Newsroom With Ana Cabrera,CNN Special Report,
2018-08-12,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-08-13,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-14,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-15,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-16,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-17,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-18,Saturday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,The Axe Files,CNN Newsroom With Ana Cabrera,,The Eighties (2 hours)
2018-08-19,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-08-20,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-08-21,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-22,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-23,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-24,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-08-25,Saturday,CNN Newsroom With Ana Cabrera,,CNN Newsroom With Ana Cabrera,CNN Special Report,,The Nineties
2018-08-26,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2018-08-27,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-28,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-29,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-30,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-08-31,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Special Report
2018-09-01,Saturday,CNN Newsroom With Ana Cabrera,,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-09-02,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-09-03,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,
2018-09-04,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-05,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-06,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-07,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-08,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-09-09,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,CNN Special Report
2018-09-10,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-11,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-12,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-13,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-14,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-15,Saturday,CNN Newsroom With Ana Cabrera,,The Axe Files,CNN Newsroom With Ana Cabrera,,
2018-09-16,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-09-17,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-09-18,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-09-19,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-09-20,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-09-21,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Special Report
2018-09-22,Saturday,CNN Newsroom With Ana Cabrera,,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-09-23,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-09-24,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-25,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-26,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-27,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-28,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-09-29,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-09-30,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Special Program,CNN Special Program,
2018-10-01,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-02,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-03,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-04,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-05,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-06,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-10-07,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2018-10-08,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Anderson Cooper 360,CNN Tonight With Don Lemon
2018-10-09,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-10,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-11,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-12,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-13,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-10-14,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2018-10-15,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-16,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-17,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-18,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-19,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-20,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-10-21,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Florida Governor Debate,,
2018-10-22,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-23,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-24,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-25,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-26,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Special Report
2018-10-27,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-10-28,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2018-10-29,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-30,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-10-31,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-01,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-02,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-03,Saturday,CNN Newsroom With Ana Cabrera,,The Axe Files,CNN Newsroom With Ana Cabrera,CNN Special Report,
2018-11-04,Sunday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Anderson Cooper 360,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-05,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-06,Tuesday,Election Night in America,Election Night in America,Election Night in America,Election Night in America,Election Night in America,Election Night in America
2018-11-07,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-08,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-09,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-10,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,,
2018-11-11,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-11-12,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-13,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,,,
2018-11-14,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-15,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-16,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,CNN Tonight With Don Lemon
2018-11-17,Saturday,CNN Newsroom With Ana Cabrera,,The Axe Files,CNN Special Report,,CNN Films: The End: The Final Days of the Obama White House (2 hours)
2018-11-18,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-11-19,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-11-20,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Primetime,Cuomo Primetime
2018-11-21,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,,
2018-11-22,Thursday,,,,,,
2018-11-23,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,,,,
2018-11-24,Saturday,CNN Newsroom With Ana Cabrera,,CNN Newsroom With Ana Cabrera,,,
2018-11-25,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,
2018-11-26,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-11-27,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-11-28,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-11-29,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-11-30,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-01,Saturday,CNN Newsroom With Ana Cabrera,,The Van Jones Show,CNN Newsroom With Ana Cabrera,CNN Special Report,
2018-12-02,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,Race for the White House
2018-12-03,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-04,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-05,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-06,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-07,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-08,Saturday,CNN Newsroom With Ana Cabrera,,The Axe Files,CNN Special Report,The Eighties,The Nineties
2018-12-09,Sunday,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,CNN Newsroom With Ana Cabrera,,,
2018-12-10,Monday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-11,Tuesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-12,Wednesday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-13,Thursday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Tonight With Don Lemon
2018-12-14,Friday,Situation Room With Wolf Blitzer,Situation Room With Wolf Blitzer,Erin Burnett OutFront,Anderson Cooper 360,Cuomo Prime Time,CNN Special Report
